chr pos
1 28440878
1 28440980
1 28444590
1 28444639
1 28451723
1 28451949
1 28468324
1 28469501
1 28473488
1 28473563
1 28473922
1 28558828
1 28559570
1 28599839
1 28600205
1 28621269
1 28621300
1 28626860
1 28627111
1 28628078
1 28633356
1 28633362
1 28633532
1 28633569
1 28633591
1 28645708
1 28645869
1 28658372
1 28658421
1 28679825
1 28679928
1 28679967
1 28687162
1 28704763
1 28704767
1 28707376
1 28709445
1 28723418
1 28723497
1 28723530
1 28723553
1 28723556
1 28723562
1 28723603
1 28723613
1 28729272
1 28824263
1 28833640
1 28841682
1 28860177
1 28867949
1 28877310
1 28878089
1 28893406
1 28967019
1 28970288
1 28970395
1 28970543
1 28970954
1 28976017
1 28976024
1 28976235
1 28977153
1 28979481
1 28979633
1 28985637
1 28985705
1 28987380
1 29005633
1 29005800
1 29005803
1 29006266
1 29006292
1 29008917
1 29011733
1 29027021
1 29032935
1 29033058
1 29033075
1 29037921
1 29075260
1 29075297
1 29078584
1 29078927
1 29082403
1 29086206
1 29086211
1 29090040
1 29091416
1 29091655
1 29091672
1 29101456
1 29101472
1 29101804
1 29104674
1 29104917
1 29121060
1 29174628
1 29178396
1 29178397
1 29178400
1 29179581
1 29190795
1 29190989
1 29193346
1 29216645
1 29216745
1 29235030
1 29235044
1 29297943
1 29297946
1 29298403
1 29355704
1 29424863
1 29434814
1 29434816
1 29434818
1 29446052
1 29468770
2 1115
2 1342
2 45532
2 51079
2 51096
2 51158
2 51190
2 62621
2 77742
2 91959
2 92478
2 102478
2 102745
2 102937
2 102999
2 160948
2 209490
2 209520
2 217570
2 217742
2 221496
2 221514
2 223436
2 260020
2 307880
2 368365
2 393349
2 395951
2 395967
2 397434
2 408446
2 408511
2 408783
2 408819
2 408845
2 408847
2 408856
2 416286
2 416451
2 428900
2 428930
2 429182
2 432470
2 438830
2 440209
2 444852
2 444905
2 445320
2 459869
2 459892
2 459895
2 471042
2 471046
2 475646
2 475739
2 475808
2 476906
2 477731
2 477739
2 483031
2 507953
2 507976
2 508226
2 515402
2 529115
2 554866
2 554883
2 621294
2 625455
2 669476
2 669642
2 669647
2 669648
2 669657
2 669961
2 669969
2 670090
2 670122
2 676071
2 676131
2 676409
2 676851
2 726354
2 726588
2 772861
2 772870
2 772904
2 772910
2 772930
2 788846
2 788847
2 841085
2 841099
2 846229
2 856587
2 856625
2 864415
2 864424
2 864575
2 867597
2 868618
2 883396
2 898421
2 916188
2 960323
2 960361
2 960967
2 1021821
2 1079364
2 1124214
2 1162377
2 1162616
2 1162668
2 1172311
2 1172455
2 1172574
2 1172674
2 1174592
2 1174632
2 1175005
2 1175092
2 1175354
2 1192281
2 1196654
2 1248966
2 1249283
2 1253569
2 1260672
2 1260743
2 1302759
2 1533868
2 1534044
2 1578841
2 1588099
2 1691641
2 1713387
2 1803848
2 1803867
2 1829870
2 1872132
2 1872133
2 1906684
2 1906711
2 1929582
2 1929608
2 1936965
2 1936969
2 1981001
2 2185072
2 2196140
2 2266103
2 2278249
2 2278595
2 2278613
2 2297094
2 2297466
2 2297479
2 2324798
2 2325118
2 2327833
2 2335207
2 2335259
2 2337888
2 2339187
2 2364270
2 2364609
2 2364660
2 2378916
2 2379324
2 2405390
2 2457688
2 2457719
2 2458122
2 2458137
2 2458140
2 2478763
2 2478808
2 2487068
2 2488190
2 2500501
2 2501010
2 2513164
2 2513441
2 2538647
2 2538648
2 2538662
2 2538674
2 2564115
2 2564327
2 2669182
2 2673372
2 2713350
2 2713683
2 2713691
2 2735895
2 2737344
2 2737514
2 2779345
2 2832838
2 2842208
2 2842277
2 2842301
2 2847833
2 2847860
2 2856803
2 2856818
2 2856944
2 2869443
2 2869466
2 2869494
2 2882049
2 2882065
2 2882391
2 2882424
2 2899392
2 2902396
2 2971123
2 2984941
2 2984993
2 2985364
2 2996166
2 2996169
2 2996187
2 2998068
2 2998094
2 3010546
2 3010665
2 3081226
2 3081243
2 3081249
2 3081274
2 3105884
2 3115462
2 3115481
2 3116190
2 3159993
2 3203541
2 3203556
2 3203600
2 3203683
2 3203783
2 3225115
2 3237873
2 3238191
2 3238192
2 3238214
2 3255235
2 3255331
2 3255401
2 3255403
2 3264488
2 3296537
2 3315323
2 3317377
2 3317556
2 3317576
2 3327672
2 3329425
2 3329767
2 3334587
2 3336597
2 3382022
2 3394626
2 3394664
2 3394673
2 3394676
2 3394976
2 3394991
2 3395045
2 3395324
2 3395377
2 3433965
2 3434916
2 3434971
2 3434990
2 3434991
2 3434994
2 3455869
2 3455877
2 3486558
2 3534816
2 3542407
2 3542800
2 3542949
2 3554484
2 3554629
2 3554656
2 3562404
2 3562416
2 3569906
2 3569988
2 3569997
2 3570014
2 3586612
2 3586626
2 3589409
2 3594896
2 3601780
2 3609296
2 3617856
2 3696900
2 3696975
2 3697178
2 3697199
2 3697203
2 3697205
2 3737548
2 3753912
2 3772496
2 3772565
2 3772598
2 3775703
2 3775718
2 3776210
2 3776215
2 3777353
2 3777364
2 3777368
2 3789238
2 3794929
2 3856546
2 3856555
2 3864259
2 3864537
2 3864601
2 3864606
2 3864612
2 3864774
2 3875669
2 3875729
2 3892371
2 3892634
2 3892652
2 3892675
2 3892679
2 3892742
2 3892771
2 3892971
2 3916013
2 3916030
2 3916033
2 3916035
2 3916036
2 3928645
2 3928647
2 3928806
2 3928817
2 3928836
2 3928848
2 3928849
2 3942138
2 3942165
2 3942375
2 3942422
2 3977621
2 3982919
2 3983027
2 3983054
2 3983114
2 3983126
2 3983156
2 3992339
2 4012886
2 4023993
2 4068762
2 4068896
2 4068913
2 4068953
2 4068956
2 4072291
2 4072331
2 4106522
2 4136135
2 4149667
2 4191122
2 4201476
2 4210248
2 4210578
2 4210669
2 4211051
2 4211065
2 4211162
2 4211208
2 4211216
2 4211219
2 4269316
2 4269342
2 4274717
2 4341478
2 4341579
2 4384323
2 4412791
2 4452642
2 4457768
2 4457876
2 4470231
2 4470309
2 4503728
2 4545421
2 4545569
2 4560888
2 4561005
2 4561037
2 4568743
2 4568994
2 4598556
2 4598604
2 4610306
2 4610387
2 4662309
2 4662311
2 4678700
2 4703172
2 4703188
2 4703209
2 4703217
2 4703508
2 4724197
2 4724268
2 4730133
2 4730433
2 4734391
2 4808296
2 4808317
2 4808333
2 4808339
2 4808354
2 4810812
2 4810910
2 4824928
2 4846762
2 4851601
2 4851616
2 4851634
2 4851648
2 4851780
2 4893900
2 4893964
2 4928486
2 4941045
2 4941208
2 4941231
2 4941232
2 4947693
2 4947714
2 4954138
2 4961508
2 4979464
2 5016456
2 5018266
2 5018421
2 5018552
2 5018958
2 5042796
2 5069910
2 5090511
2 5090627
2 5093704
2 5093733
2 5093737
2 5112143
2 5141161
2 5141189
2 5141242
2 5152494
2 5152869
2 5152921
2 5164251
2 5168652
2 5176168
2 5176216
2 5176264
2 5192356
2 5192378
2 5192412
2 5199459
2 5199520
2 5211978
2 5211990
2 5224663
2 5224664
2 5234245
2 5234690
2 5235104
2 5235105
2 5241792
2 5262570
2 5281011
2 5286302
2 5286303
2 5286718
2 5303615
2 5322034
2 5323968
2 5337417
2 5337443
2 5337487
2 5339723
2 5343657
2 5363013
2 5393704
2 5393707
2 5393713
2 5393726
2 5394011
2 5394014
2 5394046
2 5394048
2 5403313
2 5405603
2 5411331
2 5411501
2 5411520
2 5411543
2 5416285
2 5419487
2 5419492
2 5429586
2 5437085
2 5438825
2 5471407
2 5471408
2 5478380
2 5478385
2 5482793
2 5482811
2 5483415
2 5486542
2 5486662
2 5493047
2 5495987
2 5496018
2 5496178
2 5496194
2 5497846
2 5497853
2 5501926
2 5502264
2 5521656
2 5528758
2 5531725
2 5531962
2 5536197
2 5536347
2 5538071
2 5543265
2 5562527
2 5562580
2 5562624
2 5586155
2 5586408
2 5617773
2 5618118
2 5627403
2 5635033
2 5635257
2 5635264
2 5635272
2 5635278
2 5635285
2 5662222
2 5662224
2 5707902
2 5707908
2 5710067
2 5713823
2 5731708
2 5738486
2 5759515
2 5759528
2 5772242
2 5772265
2 5772457
2 5781030
2 5788887
2 5802775
2 5803060
2 5803421
2 5808876
2 5809252
2 5809376
2 5809563
2 5810172
2 5811883
2 5826355
2 5826371
2 5826414
2 5826520
2 5857091
2 5857094
2 5861645
2 5876921
2 5876961
2 5887020
2 5887038
2 5887049
2 5887203
2 5892221
2 5960837
2 5966738
2 5970229
2 5970328
2 6011182
2 6011199
2 6012938
2 6015791
2 6015807
2 6015833
2 6015863
2 6016070
2 6028678
2 6039550
2 6049475
2 6049498
2 6049589
2 6059995
2 6060374
2 6060400
2 6060401
2 6060415
2 6060445
2 6060526
2 6074116
2 6106329
2 6131082
2 6131110
2 6179682
2 6184515
2 6184904
2 6197814
2 6214600
2 6214774
2 6214796
2 6229553
2 6279501
2 6279618
2 6279656
2 6284039
2 6284044
2 6284360
2 6285657
2 6298719
2 6355686
2 6356411
2 6356609
2 6356617
2 6365465
2 6449238
2 6510141
2 6529766
2 6554740
2 6554781
2 6554823
2 6593731
2 6634230
2 6636312
2 6636315
2 6695320
2 6739387
2 6739393
2 6739564
2 6739638
2 6756346
2 6756477
2 6761992
2 6766560
2 6805871
2 6864863
2 6875153
2 6875154
2 6883292
2 6887839
2 6887847
2 6887978
2 6887995
2 6888003
2 6888159
2 6888173
2 6933527
2 6933996
2 6958880
2 6992664
2 7012819
2 7013242
2 7081883
2 7128096
2 7164240
2 7182284
2 7182858
2 7220088
2 7229456
2 7287645
2 7316393
2 7334276
2 7451210
2 7499245
2 7499249
2 7500564
2 7506140
2 7506146
2 7530724
2 7539596
2 7572483
2 7579317
2 7621812
2 7621845
2 7629895
2 7675969
2 7692968
2 7693026
2 7698735
2 7698745
2 7770560
2 7875405
2 7905367
2 8029099
2 8053936
2 8057505
2 8089529
2 8099115
2 8099367
2 8133196
2 8138134
2 8146015
2 8184862
2 8187036
2 8190846
2 8190885
2 8191138
2 8191139
2 8199535
2 8204300
2 8218582
2 8218854
2 8218865
2 8229326
2 8229336
2 8252062
2 8252075
2 8282201
2 8282214
2 8285851
2 8313129
2 8313155
2 8314491
2 8314688
2 8314730
2 8330260
2 8341807
2 8358866
2 8358943
2 8369682
2 8387897
2 8414935
2 8431930
2 8468999
2 8544321
2 8544325
2 8550383
2 8571148
2 8571391
2 8584320
2 8617150
2 8617159
2 8617176
2 8617557
2 8617558
2 8617580
2 8629044
2 8673761
2 8687249
2 8687287
2 8687360
2 8688022
2 8739469
2 8763129
2 8796953
2 8797017
2 8803442
2 8805630
2 8808974
2 8812036
2 8812244
2 8812514
2 8824455
2 8859009
2 8879131
2 8879289
2 8893813
2 8910858
2 8975644
2 8996549
2 8996873
2 8996882
2 8996892
2 9020411
2 9020640
2 9044844
2 9051274
2 9123556
2 9149581
2 9157528
2 9208896
2 9215185
2 9215305
2 9233124
2 9235465
2 9244219
2 9321109
2 9326287
2 9326288
2 9326291
2 9343951
2 9373013
2 9396321
2 9433839
2 9433856
2 9467566
2 9476641
2 9476642
2 9476974
2 9510273
2 9510277
2 9574332
2 9615966
2 9615989
2 9616236
2 9616323
2 9622094
2 9623224
2 9623256
2 9629145
2 9632195
2 9632223
2 9632589
2 9657537
2 9657542
2 9657553
2 9696557
2 9704912
2 9720906
2 9800751
2 9830918
2 9830923
2 9863400
2 9863412
2 9866066
2 9866413
2 9871268
2 9879854
2 9891529
2 9963930
2 9963946
2 9990850
2 9990874
2 10066804
2 10101102
2 10156963
2 10189053
2 10206741
2 10257415
2 10270280
2 10313078
2 10332525
2 10372787
2 10406465
2 10406881
2 10416990
2 10416996
2 10422685
2 10422945
2 10423410
2 10442049
2 10500795
2 10531897
2 10539447
2 10539857
2 10539859
2 10551017
2 10655911
2 10681927
2 10721730
2 10721874
2 10763860
2 10864474
2 10890832
2 10907854
2 10930093
2 10970654
2 10970883
2 10970896
2 10979716
2 10979730
2 10979890
2 10980229
2 10985544
2 10985773
2 11005139
2 11005182
2 11022363
2 11060800
2 11159364
2 11187657
2 11238210
2 11238212
2 11238233
2 11245132
2 11270032
2 11275227
2 11275242
2 11275360
2 11275488
2 11334083
2 11373361
2 11387685
2 11391304
2 11416526
2 11438042
2 11443293
2 11458999
2 11502035
2 11503354
2 11503884
2 11504047
2 11508925
2 11509259
2 11521293
2 11527011
2 11541761
2 11630727
2 11639619
2 11658902
2 11673361
2 11693542
2 11697842
2 11728148
2 11742558
2 11789494
2 11793262
2 11793320
2 11793327
2 11793710
2 11796078
2 11796329
2 11797043
2 11811324
2 11813985
2 11814316
2 11900497
2 11902332
2 11950576
2 11974887
2 12001406
2 12011911
2 12027106
2 12065055
2 12099586
2 12107815
2 12109895
2 12113953
2 12114312
2 12114345
2 12114448
2 12115590
2 12126965
2 12142294
2 12142350
2 12142491
2 12156243
2 12189126
2 12252264
2 12309688
2 12376669
2 12376754
2 12402747
2 12431046
2 12446229
2 12682303
2 12689099
2 12713981
2 12718726
2 12760564
2 12826252
2 12855296
2 12891438
2 12906014
2 12922578
2 12931131
2 12931527
2 12947491
2 12959777
2 13035569
2 13100837
2 13118190
2 13118232
2 13118352
2 13176347
2 13176766
2 13214800
2 13247028
2 13247033
2 13271119
2 13385734
2 13422838
2 13424779
2 13449345
2 13449385
2 13458971
2 13484958
2 13484991
2 13488311
2 13490727
2 13490769
2 13490773
2 13695006
2 13740063
2 13740076
2 13740127
2 13890666
2 13898513
2 13904558
2 13908971
2 13908985
2 13909021
2 13909052
2 13979135
2 14042944
2 14099018
2 14102195
2 14102198
2 14102484
2 14120341
2 14132307
2 14138417
2 14138458
2 14149440
2 14149646
2 14155553
2 14155563
2 14167835
2 14167964
2 14197237
2 14197388
2 14202450
2 14207927
2 14208307
2 14222915
2 14222940
2 14239500
2 14239533
2 14239534
2 14239539
2 14247508
2 14279611
2 14282395
2 14282488
2 14282489
2 14286451
2 14286481
2 14286859
2 14313921
2 14313973
2 14382401
2 14453361
2 14453374
2 14565108
2 14592105
2 14592303
2 14594873
2 14619418
2 14647448
2 14647728
2 14647730
2 14721240
2 14745778
2 14760309
2 14818123
2 14818158
2 14818346
2 14852676
2 14886640
2 14886651
2 14886915
2 14913727
2 14922140
2 14922184
2 14935269
2 14953864
2 14953941
2 15000106
2 15047757
2 15071225
2 15074818
2 15124801
2 15126469
2 15149282
2 15149283
2 15182456
2 15205145
2 15224617
2 15308370
2 15308413
2 15314609
2 15319394
2 15325393
2 15325625
2 15337034
2 15402077
2 15402078
2 15440250
2 15450095
2 15450268
2 15508733
2 15516177
2 15523230
2 15569365
2 15599795
2 15629461
2 15662540
2 15707213
2 15707241
2 15707284
2 15707601
2 15707792
2 15719730
2 15719829
2 15719872
2 15720108
2 15722734
2 15735001
2 15737312
2 15737399
2 15737463
2 15737469
2 15737470
2 15818591
2 15818856
2 15818985
2 15834294
2 15846753
2 15847784
2 15847853
2 15856562
2 15862424
2 15863346
2 15863455
2 15863470
2 15863513
2 15883363
2 15883508
2 15885865
2 15885915
2 15888920
2 15889105
2 15889143
2 15892036
2 15892218
2 15892279
2 15927503
2 15935679
2 15952525
2 15952750
2 15952860
2 15952921
2 15967163
2 16019622
2 16042931
2 16043786
2 16043850
2 16046602
2 16055433
2 16089994
2 16090124
2 16093855
2 16117925
2 16131408
2 16153938
2 16154858
2 16154893
2 16226788
2 16226805
2 16226833
2 16230418
2 16230493
2 16230504
2 16231830
2 16232177
2 16232227
2 16232338
2 16233209
2 16234584
2 16234643
2 16265962
2 16279097
2 16279098
2 16281834
2 16296842
2 16346530
2 16350668
2 16435290
2 16469009
2 16472305
2 16511448
2 16511478
2 16511513
2 16574598
2 16587129
2 16628804
2 16648555
2 16651747
2 16658518
2 16658530
2 16660136
2 16674786
2 16679303
2 16679334
2 16679841
2 16685664
2 16699012
2 16699019
2 16699177
2 16709120
2 16709121
2 16715357
2 16751192
2 16809009
2 16809048
2 16809312
2 16809365
2 16818150
2 16818167
2 16818171
2 16818193
2 16818353
2 16818394
2 16818419
2 16907969
2 16908094
2 16950813
2 16953926
2 16955140
2 16955148
2 16955172
2 16958467
2 16966594
2 16966650
2 16967073
2 16983323
2 16983339
2 17031637
2 17031648
2 17033296
2 17036096
2 17052923
2 17141344
2 17195856
2 17195859
2 17195890
2 17213150
2 17213189
2 17229754
2 17229765
2 17265648
2 17285834
2 17286144
2 17313960
2 17313993
2 17314035
2 17364461
2 17378878
2 17417468
2 17418054
2 17418115
2 17428047
2 17451317
2 17451356
2 17451375
2 17451457
2 17461699
2 17462235
2 17463155
2 17491163
2 17491371
2 17491373
2 17537726
2 17623686
2 17646831
2 17646841
2 17646842
2 17656226
2 17656475
2 17791230
2 17844176
2 17844357
2 17861803
2 17871033
2 17871123
2 17871197
2 17871201
2 17871215
2 17873035
2 17873055
2 17875746
2 17875765
2 17885460
2 17909793
2 17911162
2 18003388
2 18003417
2 18003420
2 18003489
2 18012219
2 18012276
2 18012706
2 18012751
2 18092769
2 18093053
2 18118461
2 18118551
2 18118601
2 18137851
2 18158032
2 18158051
2 18164816
2 18179373
2 18179449
2 18179452
2 18181405
2 18181446
2 18189037
2 18224297
2 18228438
2 18264650
2 18322775
2 18339829
2 18340328
2 18347766
2 18357935
2 18357989
2 18388440
2 18388452
2 18388468
2 18423157
2 18423202
2 18423458
2 18426831
2 18427314
2 18434851
2 18434852
2 18434881
2 18434882
2 18434923
2 18464694
2 18464719
2 18466681
2 18466998
2 18475338
2 18475449
2 18475461
2 18479499
2 18479535
2 18482933
2 18483167
2 18488344
2 18492664
2 18493013
2 18499581
2 18515227
2 18522073
2 18522411
2 18538063
2 18569191
2 18595435
2 18595456
2 18595465
2 18595469
2 18595628
2 18608355
2 18608488
2 18611417
2 18611523
2 18618347
2 18618553
2 18635490
2 18640497
2 18640529
2 18647812
2 18653621
2 18653638
2 18653689
2 18653891
2 18699908
2 18700048
2 18725932
2 18729326
2 18729343
2 18729348
2 18729355
2 18812421
2 18815454
2 18842891
2 18894843
2 18897381
2 18937048
2 18980688
2 18980695
2 18982604
2 18982619
2 18983467
2 18983849
2 18987339
2 18987589
2 18988079
2 18988118
2 19036715
2 19055929
2 19056078
2 19066612
2 19107597
2 19107723
2 19107790
2 19107820
2 19108009
2 19108055
2 19108064
2 19109713
2 19109798
2 19109821
2 19109832
2 19109933
2 19110006
2 19173284
2 19179840
2 19179885
2 19200373
2 19200438
2 19200762
2 19200816
2 19201784
2 19201806
2 19201907
2 19201927
2 19202194
2 19222041
2 19222290
2 19222321
2 19222330
2 19222357
2 19242615
2 19258437
2 19258440
2 19258466
2 19258539
2 19258564
2 19268706
2 19273855
2 19317221
2 19319703
2 19363087
2 19384311
2 19384346
2 19384789
2 19384794
2 19384811
2 19384814
2 19403667
2 19408810
2 19411791
2 19429000
2 19450935
2 19450942
2 19451260
2 19451356
2 19451402
2 19463668
2 19463815
2 19465651
2 19466093
2 19466094
2 19466238
2 19466364
2 19466384
2 19466559
2 19471516
2 19471523
2 19472572
2 19473533
2 19473580
2 19504549
2 19504613
2 19504914
2 19507910
2 19525868
2 19525870
2 19527161
2 19529792
2 19534702
2 19534711
2 19546537
2 19552853
2 19553002
2 19553091
2 19553125
2 19553130
2 19553153
2 19556342
2 19556411
2 19556758
2 19571295
2 19571388
2 19588599
2 19588610
2 19589250
2 19597257
2 19599374
2 19599537
2 19599551
2 19599568
2 19609582
2 19609605
2 19609965
2 19609975
2 19610077
2 19642146
2 19642269
2 19671930
2 19681396
2 19681479
2 19685363
2 19685395
2 19727688
2 19740044
2 19740112
2 19740113
2 19740114
2 19771682
2 19771695
2 19773809
2 19773819
2 19773873
2 19773877
2 19774118
2 19779880
2 19780175
2 19780181
2 19780185
2 19794221
2 19794502
2 19828130
2 19832211
2 19856063
2 19856117
2 19920097
2 19936720
2 19937071
2 19983122
2 19983141
2 20006738
2 20027999
2 20028063
2 20028069
2 20028197
2 20037857
2 20037919
2 20052432
2 20052435
2 20052441
2 20083703
2 20083832
2 20083833
2 20136776
2 20149348
2 20170007
2 20172093
2 20172160
2 20172180
2 20176166
2 20176176
2 20176252
2 20176253
2 20185803
2 20185836
2 20185859
2 20189418
2 20189438
2 20189482
2 20192147
2 20192154
2 20192157
2 20192168
2 20235593
2 20241966
2 20242509
2 20255515
2 20260279
2 20260553
2 20260571
2 20260582
2 20263201
2 20263252
2 20263296
2 20284355
2 20290302
2 20314410
2 20314507
2 20314655
2 20314657
2 20318638
2 20318680
2 20318714
2 20318739
2 20328398
2 20328913
2 20329039
2 20329041
2 20329110
2 20329183
2 20329694
2 20329702
2 20354908
2 20355365
2 20401948
2 20402372
2 20402614
2 20421876
2 20424684
2 20424890
2 20424905
2 20424918
2 20424924
2 20424960
2 20425000
2 20425035
2 20425036
2 20425185
2 20425474
2 20425495
2 20432559
2 20443316
2 20443319
2 20443352
2 20443439
2 20446142
2 20449299
2 20449326
2 20449562
2 20449573
2 20449581
2 20449611
2 20449612
2 20455780
2 20455819
2 20455821
2 20455903
2 20456156
2 20456170
2 20456213
2 20456214
2 20456232
2 20480174
2 20480283
2 20486019
2 20495318
2 20495444
2 20507308
2 20508388
2 20508420
2 20517908
2 20517942
2 20530215
2 20530220
2 20530222
2 20530718
2 20530722
2 20530964
2 20573500
2 20573507
2 20573740
2 20573741
2 20578210
2 20584843
2 20617185
2 20629777
2 20630103
2 20630144
2 20630157
2 20646804
2 20646806
2 20646828
2 20646832
2 20667256
2 20672846
2 20672902
2 20688340
2 20688786
2 20700167
2 20700178
2 20707187
2 20707295
2 20707402
2 20707415
2 20707452
2 20710532
2 20722437
2 20722552
2 20761980
2 20762046
2 20764973
2 20765036
2 20810485
2 20812540
2 20834555
2 20867742
2 20892371
2 20892372
2 20925548
2 20938334
2 20948941
2 20949089
2 20949108
2 20961193
2 20973080
2 21002105
2 21002158
2 21002273
2 21002290
2 21018916
2 21019245
2 21019258
2 21024629
2 21024635
2 21024637
2 21024851
2 21027846
2 21027852
2 21039553
2 21039657
2 21062980
2 21063110
2 21067716
2 21091521
2 21091853
2 21091905
2 21091956
2 21147262
2 21163828
2 21181564
2 21212625
2 21225202
2 21235428
2 21235787
2 21253544
2 21253573
2 21253624
2 21253929
2 21253975
2 21253991
2 21253995
2 21253996
2 21280504
2 21280525
2 21287211
2 21287280
2 21287281
2 21287925
2 21289609
2 21297459
2 21303118
2 21318987
2 21319068
2 21355940
2 21355959
2 21355987
2 21356109
2 21356154
2 21361455
2 21361799
2 21361801
2 21361804
2 21368481
2 21396727
2 21396758
2 21396873
2 21404356
2 21404406
2 21407487
2 21415444
2 21415516
2 21421007
2 21421025
2 21421055
2 21430168
2 21459492
2 21459974
2 21460050
2 21478262
2 21478288
2 21485347
2 21485348
2 21505063
